Date,Action,Ticker,Reason,Price,Shares,Value,RS,Rank,Return %
2025-01-31 00:00:00+05:30,BUY,WIPRO.NS,Rebalance,305.8833923339844,96,29364.8056640625,8.031134546102017,1.0,
2025-01-31 00:00:00+05:30,BUY,BAJFINANCE.NS,Rebalance,784.7405395507812,37,29035.399963378906,6.451123077199485,2.0,
2025-01-31 00:00:00+05:30,BUY,BRITANNIA.NS,Rebalance,5063.29541015625,5,25316.47705078125,6.113860869415724,3.0,
2025-01-31 00:00:00+05:30,BUY,NESTLEIND.NS,Rebalance,1137.099609375,26,29564.58984375,3.605491387341407,4.0,
2025-01-31 00:00:00+05:30,BUY,KOTAKBANK.NS,Rebalance,1899.1104736328125,15,28486.657104492188,3.407392882958483,5.0,
2025-02-13 00:00:00+05:30,SELL,BRITANNIA.NS,Rebalance,4825.46240234375,5,24127.31201171875,,,-4.697197942182888
2025-02-13 00:00:00+05:30,SELL,NESTLEIND.NS,Rebalance,1084.2164306640625,26,28189.627197265625,,,-4.650707666675255
2025-02-13 00:00:00+05:30,BUY,BAJAJFINSV.NS,Rebalance,1848.3494873046875,20,36966.98974609375,10.031835932674378,4.0,
2025-02-28 00:00:00+05:30,SELL,WIPRO.NS,Stop Loss,272.2940979003906,96,26140.2333984375,,,-10.981078174037858
2025-02-28 00:00:00+05:30,SELL,KOTAKBANK.NS,Rebalance,1900.7584228515625,15,28511.376342773438,,,0.08677479491741386
2025-02-28 00:00:00+05:30,BUY,HINDALCO.NS,Rebalance,629.7318115234375,57,35894.71325683594,6.739019693933162,3.0,
2025-02-28 00:00:00+05:30,BUY,AXISBANK.NS,Rebalance,1014.6828002929688,35,35513.898010253906,2.986513956417823,4.0,
2025-03-17 00:00:00+05:30,SELL,BAJFINANCE.NS,Rebalance,853.93310546875,37,31595.52490234375,,,8.817253911410962
2025-03-17 00:00:00+05:30,SELL,BAJAJFINSV.NS,Rebalance,1870.6885986328125,20,37413.77197265625,,,1.2085978047744903
2025-03-17 00:00:00+05:30,SELL,AXISBANK.NS,Rebalance,1033.2669677734375,35,36164.34387207031,,,1.8315248346678346
2025-03-17 00:00:00+05:30,BUY,TATASTEEL.NS,Rebalance,148.3503875732422,249,36939.246505737305,11.420180866145072,2.0,
2025-03-17 00:00:00+05:30,BUY,NTPC.NS,Rebalance,328.3260498046875,112,36772.517578125,8.134978607872918,3.0,
2025-04-01 00:00:00+05:30,SELL,HINDALCO.NS,Rebalance,658.9178466796875,57,37558.31726074219,,,4.63467695647193
2025-04-01 00:00:00+05:30,SELL,TATASTEEL.NS,Rebalance,149.63052368164062,249,37258.000396728516,,,0.8629138955005564
2025-04-01 00:00:00+05:30,SELL,NTPC.NS,Rebalance,348.6205749511719,112,39045.50439453125,,,6.1812107685506685
2025-04-01 00:00:00+05:30,BUY,BPCL.NS,Rebalance,280.3780822753906,106,29720.076721191406,19.932576158590273,1.0,
2025-04-01 00:00:00+05:30,BUY,IOC.NS,Rebalance,128.46087646484375,232,29802.92333984375,15.640154801106924,2.0,
2025-04-01 00:00:00+05:30,BUY,POWERGRID.NS,Rebalance,288.05450439453125,103,29669.61395263672,15.32787327407025,3.0,
2025-04-01 00:00:00+05:30,BUY,HDFCLIFE.NS,Rebalance,690.9900512695312,43,29712.572204589844,13.870173180276405,4.0,
2025-04-01 00:00:00+05:30,BUY,GRASIM.NS,Rebalance,2609.507080078125,11,28704.577880859375,13.541291330847335,5.0,
2025-04-17 00:00:00+05:30,SELL,BPCL.NS,Rebalance,293.9241027832031,106,31155.95489501953,,,4.8313407374359025
2025-04-17 00:00:00+05:30,SELL,IOC.NS,Rebalance,131.45606994628906,232,30497.808227539062,,,2.3315997554049193
2025-04-17 00:00:00+05:30,SELL,HDFCLIFE.NS,Rebalance,718.065185546875,43,30876.802978515625,,,3.9183102893593875
2025-04-17 00:00:00+05:30,SELL,GRASIM.NS,Rebalance,2750.693359375,11,30257.626953125,,,5.410457797748074
2025-04-17 00:00:00+05:30,BUY,INDUSINDBK.NS,Rebalance,794.7000122070312,49,38940.30059814453,17.316206608411463,1.0,
2025-04-17 00:00:00+05:30,BUY,BRITANNIA.NS,Rebalance,5384.0419921875,7,37688.2939453125,16.678433429118165,2.0,
2025-04-17 00:00:00+05:30,BUY,BHARTIARTL.NS,Rebalance,1873.438232421875,20,37468.7646484375,15.248751332172676,4.0,
2025-05-05 00:00:00+05:30,SELL,POWERGRID.NS,Rebalance,306.8731689453125,103,31607.936401367188,,,6.533022141187016
2025-05-05 00:00:00+05:30,SELL,BRITANNIA.NS,Rebalance,5289.6787109375,7,37027.7509765625,,,-1.7526475719714965
2025-05-05 00:00:00+05:30,SELL,BHARTIARTL.NS,Rebalance,1850.52978515625,20,37010.595703125,,,-1.2228023784915638
2025-05-05 00:00:00+05:30,BUY,ADANIPORTS.NS,Rebalance,1340.577880859375,29,38876.758544921875,14.671213970030985,2.0,
2025-05-05 00:00:00+05:30,BUY,MandM.NS,Rebalance,2997.41845703125,13,38966.43994140625,14.541872198768454,3.0,
2025-05-19 00:00:00+05:30,SELL,INDUSINDBK.NS,Rebalance,784.0499877929688,49,38418.44940185547,,,-1.3401314018462616
2025-05-19 00:00:00+05:30,SELL,ADANIPORTS.NS,Rebalance,1391.530029296875,29,40354.370849609375,,,3.800760042738973
2025-05-19 00:00:00+05:30,BUY,TECHM.NS,Rebalance,1569.129638671875,25,39228.240966796875,22.268140101413337,1.0,
2025-05-19 00:00:00+05:30,BUY,TATAMOTORS.NS,Rebalance,723.2813720703125,54,39057.194091796875,17.36787173112392,2.0,
2025-06-02 00:00:00+05:30,SELL,MandM.NS,Rebalance,3001.783447265625,13,39023.184814453125,,,0.14562498686613953
2025-06-02 00:00:00+05:30,SELL,TECHM.NS,Rebalance,1521.303466796875,25,38032.586669921875,,,-3.0479426744803884
2025-06-02 00:00:00+05:30,BUY,TATASTEEL.NS,Rebalance,155.41561889648438,246,38232.242248535156,11.936940971564729,1.0,
2025-06-02 00:00:00+05:30,BUY,LT.NS,Rebalance,3645.60009765625,10,36456.0009765625,10.491866526066637,2.0,
2025-06-02 00:00:00+05:30,BUY,ADANIPORTS.NS,Rebalance,1460.8924560546875,26,37983.203857421875,8.974829207101722,3.0,
2025-06-16 00:00:00+05:30,SELL,TATAMOTORS.NS,Rebalance,686.6500244140625,54,37079.101318359375,,,-5.064605431686543
2025-06-16 00:00:00+05:30,SELL,TATASTEEL.NS,Rebalance,154.1699981689453,246,37925.81954956055,,,-0.8014771851011426
2025-06-16 00:00:00+05:30,SELL,LT.NS,Rebalance,3628.699951171875,10,36286.99951171875,,,-0.4635765314807862
2025-06-16 00:00:00+05:30,SELL,ADANIPORTS.NS,Rebalance,1400.5999755859375,26,36415.599365234375,,,-4.127099172760256
2025-06-16 00:00:00+05:30,BUY,DRREDDY.NS,Rebalance,1338.312255859375,22,29442.86962890625,10.484007338825291,1.0,
2025-06-16 00:00:00+05:30,BUY,TECHM.NS,Rebalance,1663.5052490234375,18,29943.094482421875,6.014519643605919,2.0,
2025-06-16 00:00:00+05:30,BUY,INFY.NS,Rebalance,1623.800048828125,18,29228.40087890625,5.5678345220342855,3.0,
2025-06-16 00:00:00+05:30,BUY,INDUSINDBK.NS,Rebalance,821.25,36,29565.0,4.744597000982806,4.0,
2025-06-16 00:00:00+05:30,BUY,HCLTECH.NS,Rebalance,1709.6080322265625,17,29063.336547851562,4.4495692243921,5.0,
2025-06-30 00:00:00+05:30,SELL,DRREDDY.NS,Rebalance,1275.2125244140625,22,28054.675537109375,,,-4.714873615559476
2025-06-30 00:00:00+05:30,SELL,INFY.NS,Rebalance,1601.800048828125,18,28832.40087890625,,,-1.3548466152514966
2025-06-30 00:00:00+05:30,SELL,INDUSINDBK.NS,Rebalance,872.0999755859375,36,31395.59912109375,,,6.19177784912481
2025-06-30 00:00:00+05:30,SELL,HCLTECH.NS,Rebalance,1715.1644287109375,17,29157.795288085938,,,0.3250099660059768
2025-06-30 00:00:00+05:30,BUY,GRASIM.NS,Rebalance,2834.189697265625,13,36844.466064453125,12.693627174980875,1.0,
2025-06-30 00:00:00+05:30,BUY,HINDALCO.NS,Rebalance,687.8059692382812,54,37141.52233886719,9.784507357570133,2.0,
2025-06-30 00:00:00+05:30,BUY,BHARTIARTL.NS,Rebalance,1992.939208984375,18,35872.90576171875,8.38681862803904,4.0,
2025-07-14 00:00:00+05:30,SELL,TECHM.NS,Rebalance,1576.699951171875,18,28380.59912109375,,,-5.218216047260545
2025-07-14 00:00:00+05:30,SELL,GRASIM.NS,Rebalance,2774.3076171875,13,36065.9990234375,,,-2.1128465796025635
2025-07-14 00:00:00+05:30,SELL,HINDALCO.NS,Rebalance,661.6478271484375,54,35728.982666015625,,,-3.803128100038575
2025-07-14 00:00:00+05:30,SELL,BHARTIARTL.NS,Rebalance,1904.974609375,18,34289.54296875,,,-4.413812484235422
2025-07-14 00:00:00+05:30,BUY,DABUR.NS,Rebalance,520.974853515625,55,28653.616943359375,11.553957311228299,1.0,
2025-07-14 00:00:00+05:30,BUY,HINDUNILVR.NS,Rebalance,2516.60009765625,11,27682.60107421875,9.266360972254937,2.0,
2025-07-14 00:00:00+05:30,BUY,ULTRACEMCO.NS,Rebalance,12437.1640625,2,24874.328125,8.882117390335665,3.0,
2025-07-14 00:00:00+05:30,BUY,BPCL.NS,Rebalance,339.29095458984375,85,28839.73114013672,8.849555702652234,4.0,
2025-07-14 00:00:00+05:30,BUY,ASIANPAINT.NS,Rebalance,2401.60009765625,12,28819.201171875,6.985034097356728,5.0,
2025-07-28 00:00:00+05:30,SELL,ULTRACEMCO.NS,Rebalance,12240.0,2,24480.0,,,-1.5852815120006383
2025-07-28 00:00:00+05:30,SELL,BPCL.NS,Rebalance,328.4541320800781,85,27918.60122680664,,,-3.1939615139065105
2025-07-28 00:00:00+05:30,SELL,ASIANPAINT.NS,Rebalance,2359.60009765625,12,28315.201171875,,,-1.7488340394801076
2025-07-28 00:00:00+05:30,BUY,CIPLA.NS,Rebalance,1572.0,22,34584.0,4.389399994309493,3.0,
2025-07-28 00:00:00+05:30,BUY,ICICIBANK.NS,Rebalance,1477.00341796875,23,33971.07861328125,2.9464648454200755,4.0,
2025-08-11 00:00:00+05:30,SELL,DABUR.NS,Rebalance,510.0499877929687,55,28052.749328613278,,,-2.097004423329359
2025-08-11 00:00:00+05:30,SELL,HINDUNILVR.NS,Rebalance,2518.39990234375,11,27702.39892578125,,,0.0715173097694857
2025-08-11 00:00:00+05:30,SELL,CIPLA.NS,Rebalance,1504.800048828125,22,33105.60107421875,,,-4.274806054190522
2025-08-11 00:00:00+05:30,SELL,ICICIBANK.NS,Rebalance,1425.5999755859375,23,32788.79943847656,,,-3.48025209403409
2025-08-11 00:00:00+05:30,BUY,LT.NS,Rebalance,3668.39990234375,7,25678.79931640625,4.934351806936781,1.0,
2025-08-11 00:00:00+05:30,BUY,EICHERMOT.NS,Rebalance,5671.5,4,22686.0,3.6917174246009337,2.0,
2025-08-11 00:00:00+05:30,BUY,ASIANPAINT.NS,Rebalance,2489.10009765625,11,27380.10107421875,3.6434042489168905,3.0,
2025-08-11 00:00:00+05:30,BUY,MandM.NS,Rebalance,3186.199951171875,8,25489.599609375,3.0432343890468103,4.0,
2025-08-11 00:00:00+05:30,BUY,BAJAJ-AUTO.NS,Rebalance,8275.0,3,24825.0,2.3183925811437405,5.0,
2025-08-26 00:00:00+05:30,SELL,LT.NS,Rebalance,3541.300048828125,7,24789.100341796875,,,-3.4647218650949307
2025-08-26 00:00:00+05:30,SELL,ASIANPAINT.NS,Rebalance,2481.39990234375,11,27295.39892578125,,,-0.30935659517070224
2025-08-26 00:00:00+05:30,SELL,MandM.NS,Rebalance,3330.800048828125,8,26646.400390625,,,4.538324646043213
2025-08-26 00:00:00+05:30,BUY,MARUTI.NS,Rebalance,14714.0,2,29428.0,20.52881490214512,1.0,
2025-08-26 00:00:00+05:30,BUY,HINDUNILVR.NS,Rebalance,2692.60009765625,13,35003.80126953125,10.280143756585728,3.0,
2025-09-05 00:00:00+05:30,SELL,EICHERMOT.NS,Take Profit,6580.5,4,26322.0,,,16.027505950806663
2025-09-09 00:00:00+05:30,SELL,HINDUNILVR.NS,Rebalance,2642.0,13,34346.0,,,-1.879228100017318
2025-09-09 00:00:00+05:30,BUY,EICHERMOT.NS,Rebalance,6874.5,5,34372.5,21.211319756678126,2.0,
2025-09-09 00:00:00+05:30,BUY,MandM.NS,Rebalance,3696.300048828125,9,33266.700439453125,16.009669997911985,3.0,
2025-09-23 00:00:00+05:30,SELL,BAJAJ-AUTO.NS,Rebalance,8984.5,3,26953.5,,,8.574018126888218
2025-09-23 00:00:00+05:30,SELL,MARUTI.NS,Rebalance,16097.0,2,32194.0,,,9.399211635177382
2025-09-23 00:00:00+05:30,SELL,MandM.NS,Rebalance,3614.60009765625,9,32531.40087890625,,,-2.210317076336299
2025-09-23 00:00:00+05:30,BUY,ADANIENT.NS,Rebalance,2676.39990234375,13,34793.19873046875,17.799291476397446,1.0,
2025-09-23 00:00:00+05:30,BUY,BAJFINANCE.NS,Rebalance,1025.5,35,35892.5,17.032810271041367,2.0,
2025-09-23 00:00:00+05:30,BUY,TATASTEEL.NS,Rebalance,173.2899932861328,211,36564.18858337402,11.778362027101059,4.0,
